Record_ID,Video_ID,Video_Title,Channel_ID,Country_ID,Category_ID,Trending_Date,Published_Date,Trending_Rank,Views,Likes,Comments,Duration_Days
TR000938,VID000938,Breaking News: Global Update,CH006,TW,C08,2026-07-02,2026-04-26,8,786274,65313,2358,12
TR000939,VID000939,Funny Moments You Can't Miss,CH009,GB,C06,2026-07-02,2026-03-09,9,1558675,119110,6796,6
TR000940,VID000940,New Science Discovery Explained,CH003,US,C04,2026-07-02,2026-04-09,10,878743,59487,6236,1
TR000941,VID000941,Behind the Scenes: Movie Production,CH008,CA,C05,2026-07-02,2026-05-13,11,1226836,51982,5894,7
TR000942,VID000942,AI Technology Explained,CH009,US,C06,2026-07-02,2026-03-28,12,765316,72919,1260,9
TR000943,VID000943,Top 10 Gaming Moments,CH008,CA,C05,2026-07-02,2026-04-06,13,568463,29780,6787,1
TR000944,VID000944,2026 Global Music Festival Highlights,CH005,TW,C02,2026-07-02,2026-04-13,14,196423,17665,2586,2
TR000945,VID000945,Best Travel Destinations 2026,CH007,AU,C09,2026-07-02,2026-04-24,15,362223,11551,3859,5
TR000946,VID000946,K-Pop New Release Performance,CH001,TW,C07,2026-07-02,2026-06-07,16,158076,5552,1166,1
TR000947,VID000947,Best Travel Destinations 2026,CH010,US,C10,2026-07-02,2026-03-31,17,1300856,86849,9551,14
TR000948,VID000948,New Science Discovery Explained,CH001,US,C07,2026-07-02,2026-03-20,18,318782,18288,1700,1
TR000949,VID000949,Behind the Scenes: Movie Production,CH003,CA,C04,2026-07-02,2026-04-23,19,413788,20720,847,8
TR000950,VID000950,2026 Global Music Festival Highlights,CH005,JP,C02,2026-07-02,2026-04-02,20,1894861,183299,5633,7
TR000951,VID000951,Top 10 Gaming Moments,CH003,GB,C04,2026-07-02,2026-06-16,21,56933,3527,825,1
TR000952,VID000952,Funny Moments You Can't Miss,CH009,US,C06,2026-07-02,2026-04-05,22,926510,40742,10283,12
TR000953,VID000953,New Science Discovery Explained,CH005,KR,C02,2026-07-02,2026-05-25,23,1843737,93232,15992,13
TR000954,VID000954,Behind the Scenes: Movie Production,CH002,JP,C01,2026-07-02,2026-04-14,24,290850,18490,3596,6
TR000955,VID000955,Championship Final Highlights,CH007,AU,C09,2026-07-02,2026-06-01,25,828694,23449,2559,4
TR000956,VID000956,Funny Moments You Can't Miss,CH010,US,C10,2026-07-02,2026-06-08,26,334533,38168,4903,11
TR000957,VID000957,Top 10 Gaming Moments,CH004,TW,C03,2026-07-02,2026-03-14,27,1114045,93785,16535,6
TR000958,VID000958,K-Pop New Release Performance,CH010,US,C10,2026-07-02,2026-04-10,28,154720,5603,324,11
TR000959,VID000959,Amazing Street Food Tour,CH001,US,C07,2026-07-02,2026-03-24,29,248738,19091,2529,13
TR000960,VID000960,Top 10 Gaming Moments,CH002,JP,C01,2026-07-02,2026-06-06,30,621855,29796,5906,4
TR000961,VID000961,K-Pop New Release Performance,CH006,JP,C08,2026-07-03,2026-05-26,1,1420288,90854,8158,8
TR000962,VID000962,New Science Discovery Explained,CH011,KR,C02,2026-07-03,2026-06-15,2,752364,24566,5964,10
TR000963,VID000963,Championship Final Highlights,CH003,US,C04,2026-07-03,2026-03-26,3,743454,24687,8184,12
TR000964,VID000964,Breaking News: Global Update,CH011,US,C02,2026-07-03,2026-06-08,4,166462,15489,1829,6
TR000965,VID000965,Breaking News: Global Update,CH005,TW,C02,2026-07-03,2026-06-10,5,112967,7494,723,3
TR000966,VID000966,2026 Global Music Festival Highlights,CH005,KR,C02,2026-07-03,2026-05-06,6,217394,10168,1558,1
TR000967,VID000967,2026 Global Music Festival Highlights,CH011,US,C02,2026-07-03,2026-03-27,7,532077,26510,5844,7
TR000968,VID000968,New Science Discovery Explained,CH012,TW,C01,2026-07-03,2026-05-20,8,1184173,47736,861,3
TR000969,VID000969,K-Pop New Release Performance,CH008,CA,C05,2026-07-03,2026-06-06,9,690453,56958,8181,6
TR000970,VID000970,K-Pop New Release Performance,CH006,JP,C08,2026-07-03,2026-04-29,10,199003,22221,369,12
TR000971,VID000971,Behind the Scenes: Movie Production,CH008,CA,C05,2026-07-03,2026-04-23,11,936197,77963,1695,12
TR000972,VID000972,Behind the Scenes: Movie Production,CH011,JP,C02,2026-07-03,2026-04-16,12,371778,21279,462,6
TR000973,VID000973,Behind the Scenes: Movie Production,CH005,JP,C02,2026-07-03,2026-03-25,13,865368,26920,5032,9
TR000974,VID000974,Best Travel Destinations 2026,CH005,TW,C02,2026-07-03,2026-06-26,14,809191,72227,2638,12
TR000975,VID000975,Behind the Scenes: Movie Production,CH005,TW,C02,2026-07-03,2026-03-23,15,1676260,185546,14305,10
TR000976,VID000976,Best Travel Destinations 2026,CH004,US,C03,2026-07-03,2026-03-13,16,68800,3590,452,7
TR000977,VID000977,The Ultimate Tech Review 2026,CH007,US,C09,2026-07-03,2026-04-23,17,487923,45256,5599,9
TR000978,VID000978,Best Travel Destinations 2026,CH010,JP,C10,2026-07-03,2026-03-09,18,180049,4429,1543,7
TR000979,VID000979,2026 Global Music Festival Highlights,CH011,JP,C02,2026-07-03,2026-05-01,19,287404,32001,2948,10
TR000980,VID000980,K-Pop New Release Performance,CH003,GB,C04,2026-07-03,2026-06-11,20,398791,12539,5835,2
TR000981,VID000981,Funny Moments You Can't Miss,CH012,TW,C01,2026-07-03,2026-06-27,21,330843,27133,1844,2
TR000982,VID000982,New Science Discovery Explained,CH001,JP,C07,2026-07-03,2026-03-27,22,244234,28323,2866,12
TR000983,VID000983,K-Pop New Release Performance,CH001,US,C07,2026-07-03,2026-06-27,23,721384,53439,8333,4
TR000984,VID000984,Championship Final Highlights,CH001,JP,C07,2026-07-03,2026-05-24,24,280322,8373,556,9
TR000985,VID000985,Top 10 Gaming Moments,CH010,US,C10,2026-07-03,2026-06-24,25,321660,36967,1652,2
TR000986,VID000986,New Science Discovery Explained,CH009,TW,C06,2026-07-03,2026-05-02,26,157974,3750,1738,11
TR000987,VID000987,AI Technology Explained,CH008,US,C05,2026-07-03,2026-03-18,27,152791,11365,1192,8
TR000988,VID000988,Top 10 Gaming Moments,CH002,JP,C01,2026-07-03,2026-03-17,28,669731,69721,8964,6
TR000989,VID000989,New Science Discovery Explained,CH009,GB,C06,2026-07-03,2026-05-04,29,581373,27922,1001,8
TR000990,VID000990,Championship Final Highlights,CH003,US,C04,2026-07-03,2026-06-20,30,115011,8315,656,10
TR000991,VID000991,K-Pop New Release Performance,CH009,GB,C06,2026-07-04,2026-03-21,1,183973,3777,192,14
TR000992,VID000992,Championship Final Highlights,CH006,JP,C08,2026-07-04,2026-05-26,2,39952,2367,74,8
TR000993,VID000993,New Science Discovery Explained,CH001,JP,C07,2026-07-04,2026-06-30,3,590669,15385,6050,11
TR000994,VID000994,Behind the Scenes: Movie Production,CH007,GB,C09,2026-07-04,2026-06-12,4,892656,52205,9479,13
TR000995,VID000995,The Ultimate Tech Review 2026,CH011,US,C02,2026-07-04,2026-06-22,5,331835,20569,4761,13
TR000996,VID000996,The Ultimate Tech Review 2026,CH007,GB,C09,2026-07-04,2026-05-29,6,1964870,204524,26795,13
TR000997,VID000997,Funny Moments You Can't Miss,CH002,JP,C01,2026-07-04,2026-06-19,7,448642,45838,4543,7
TR000998,VID000998,Best Travel Destinations 2026,CH008,CA,C05,2026-07-04,2026-03-14,8,125235,10786,1017,5
TR000999,VID000999,Breaking News: Global Update,CH005,TW,C02,2026-07-04,2026-03-19,9,1255521,136432,13969,14
TR001000,VID001000,2026 Global Music Festival Highlights,CH007,US,C09,2026-07-04,2026-03-07,10,1727873,128415,3072,4
TR001001,VID001001,Championship Final Highlights,CH011,KR,C02,2026-07-04,2026-03-16,11,370785,27419,4750,7
TR001002,VID001002,The Ultimate Tech Review 2026,CH012,TW,C01,2026-07-04,2026-03-13,12,145367,10556,1751,4
TR001003,VID001003,AI Technology Explained,CH001,US,C07,2026-07-04,2026-06-26,13,503561,57291,600,12
TR001004,VID001004,AI Technology Explained,CH012,AU,C01,2026-07-04,2026-06-17,14,60738,1712,304,9
TR001005,VID001005,New Science Discovery Explained,CH007,AU,C09,2026-07-04,2026-04-16,15,601053,38379,808,8
TR001006,VID001006,Funny Moments You Can't Miss,CH006,TW,C08,2026-07-04,2026-05-03,16,443835,40683,2714,14
TR001007,VID001007,New Science Discovery Explained,CH010,US,C10,2026-07-04,2026-04-09,17,180417,12004,287,11
TR001008,VID001008,New Science Discovery Explained,CH004,JP,C03,2026-07-04,2026-06-11,18,1034661,27985,2409,14
TR001009,VID001009,K-Pop New Release Performance,CH006,JP,C08,2026-07-04,2026-06-26,19,1151176,134371,8658,6
TR001010,VID001010,Best Travel Destinations 2026,CH012,TW,C01,2026-07-04,2026-03-12,20,4522942,541256,30484,14
TR001011,VID001011,AI Technology Explained,CH008,US,C05,2026-07-04,2026-03-08,21,109978,2124,608,12
TR001012,VID001012,AI Technology Explained,CH001,US,C07,2026-07-04,2026-06-24,22,2431702,160757,25979,11
TR001013,VID001013,The Ultimate Tech Review 2026,CH011,JP,C02,2026-07-04,2026-05-06,23,338384,33373,2853,4
TR001014,VID001014,Championship Final Highlights,CH005,KR,C02,2026-07-04,2026-03-22,24,101134,7252,1149,3
TR001015,VID001015,Best Travel Destinations 2026,CH003,GB,C04,2026-07-04,2026-05-12,25,425111,48803,2577,1
TR001016,VID001016,2026 Global Music Festival Highlights,CH001,TW,C07,2026-07-04,2026-06-24,26,108636,9682,429,4
TR001017,VID001017,Best Travel Destinations 2026,CH005,KR,C02,2026-07-04,2026-03-10,27,341936,13091,4040,1
TR001018,VID001018,Top 10 Gaming Moments,CH007,AU,C09,2026-07-04,2026-06-10,28,412654,6621,713,4
TR001019,VID001019,AI Technology Explained,CH012,US,C01,2026-07-04,2026-06-21,29,684200,14022,8108,2
TR001020,VID001020,The Ultimate Tech Review 2026,CH007,GB,C09,2026-07-04,2026-06-03,30,1028734,107750,9920,7
TR001021,VID001021,Amazing Street Food Tour,CH009,TW,C06,2026-07-05,2026-06-01,1,221382,21743,710,1
TR001022,VID001022,The Ultimate Tech Review 2026,CH005,JP,C02,2026-07-05,2026-04-25,2,228881,12213,2907,9
TR001023,VID001023,Top 10 Gaming Moments,CH011,JP,C02,2026-07-05,2026-05-05,3,441991,9476,4800,10
TR001024,VID001024,Best Travel Destinations 2026,CH006,TW,C08,2026-07-05,2026-05-09,4,1339031,156090,5884,9
TR001025,VID001025,Amazing Street Food Tour,CH009,GB,C06,2026-07-05,2026-05-01,5,137633,8452,735,4
TR001026,VID001026,2026 Global Music Festival Highlights,CH001,US,C07,2026-07-05,2026-04-14,6,446475,7911,2069,7
TR001027,VID001027,Amazing Street Food Tour,CH004,JP,C03,2026-07-05,2026-06-09,7,205639,7053,1823,4
TR001028,VID001028,Best Travel Destinations 2026,CH004,TW,C03,2026-07-05,2026-03-11,8,143191,3902,1433,9
TR001029,VID001029,Championship Final Highlights,CH010,JP,C10,2026-07-05,2026-05-27,9,700853,30432,4115,3
TR001030,VID001030,Behind the Scenes: Movie Production,CH009,TW,C06,2026-07-05,2026-03-30,10,554879,61493,7307,2
TR001031,VID001031,Championship Final Highlights,CH006,JP,C08,2026-07-05,2026-03-14,11,234354,8216,2803,3
TR001032,VID001032,AI Technology Explained,CH003,CA,C04,2026-07-05,2026-03-14,12,424516,39753,1888,12
TR001033,VID001033,K-Pop New Release Performance,CH012,US,C01,2026-07-05,2026-05-23,13,1202759,93359,6984,9
TR001034,VID001034,Top 10 Gaming Moments,CH009,US,C06,2026-07-05,2026-04-22,14,5061849,213261,62613,8
TR001035,VID001035,New Science Discovery Explained,CH012,AU,C01,2026-07-05,2026-03-08,15,634373,26022,651,2
TR001036,VID001036,Championship Final Highlights,CH006,TW,C08,2026-07-05,2026-04-08,16,732550,56382,4856,3
TR001037,VID001037,Top 10 Gaming Moments,CH008,CA,C05,2026-07-05,2026-03-25,17,294784,21161,3645,10
TR001038,VID001038,Best Travel Destinations 2026,CH012,TW,C01,2026-07-05,2026-06-24,18,34657,1777,390,11
TR001039,VID001039,Behind the Scenes: Movie Production,CH004,US,C03,2026-07-05,2026-06-02,19,409853,32385,1725,12
TR001040,VID001040,Breaking News: Global Update,CH002,KR,C01,2026-07-05,2026-06-20,20,207859,20450,1594,8
TR001041,VID001041,Top 10 Gaming Moments,CH011,US,C02,2026-07-05,2026-03-18,21,1003870,24415,13092,9
TR001042,VID001042,Best Travel Destinations 2026,CH008,CA,C05,2026-07-05,2026-03-23,22,675960,51700,5446,6
TR001043,VID001043,Best Travel Destinations 2026,CH010,JP,C10,2026-07-05,2026-06-24,23,59672,5959,365,5
TR001044,VID001044,2026 Global Music Festival Highlights,CH008,CA,C05,2026-07-05,2026-06-23,24,1033528,96290,2794,8
TR001045,VID001045,New Science Discovery Explained,CH004,JP,C03,2026-07-05,2026-04-21,25,634774,26397,5428,14
TR001046,VID001046,Amazing Street Food Tour,CH001,TW,C07,2026-07-05,2026-04-21,26,1164849,123197,5807,1
TR001047,VID001047,Behind the Scenes: Movie Production,CH010,US,C10,2026-07-05,2026-05-27,27,1253496,46151,15148,14
TR001048,VID001048,Behind the Scenes: Movie Production,CH012,AU,C01,2026-07-05,2026-05-24,28,138535,13761,1197,3
TR001049,VID001049,Funny Moments You Can't Miss,CH001,TW,C07,2026-07-05,2026-03-21,29,804784,75059,4824,6
TR001050,VID001050,Breaking News: Global Update,CH002,KR,C01,2026-07-05,2026-05-17,30,78832,7791,344,4
TR001051,VID001051,Best Travel Destinations 2026,CH012,US,C01,2026-07-06,2026-04-29,1,24451,927,58,9
TR001052,VID001052,Amazing Street Food Tour,CH006,TW,C08,2026-07-06,2026-05-19,2,406345,24773,1562,1
TR001053,VID001053,Championship Final Highlights,CH003,US,C04,2026-07-06,2026-03-25,3,336916,26140,606,13
TR001054,VID001054,K-Pop New Release Performance,CH001,JP,C07,2026-07-06,2026-06-06,4,1519245,98417,850,9
TR001055,VID001055,Championship Final Highlights,CH010,US,C10,2026-07-06,2026-07-02,5,1542631,51951,20646,2
TR001056,VID001056,Best Travel Destinations 2026,CH001,JP,C07,2026-07-06,2026-04-14,6,1183178,115889,11559,13
TR001057,VID001057,Funny Moments You Can't Miss,CH010,JP,C10,2026-07-06,2026-05-25,7,263614,31435,1690,10
TR001058,VID001058,AI Technology Explained,CH006,JP,C08,2026-07-06,2026-05-26,8,550070,42174,1664,9
TR001059,VID001059,The Ultimate Tech Review 2026,CH011,KR,C02,2026-07-06,2026-06-30,9,161858,5142,465,9
TR001060,VID001060,Behind the Scenes: Movie Production,CH010,US,C10,2026-07-06,2026-05-31,10,166667,6565,2213,4
TR001061,VID001061,The Ultimate Tech Review 2026,CH005,TW,C02,2026-07-06,2026-04-17,11,343872,15529,3845,10
TR001062,VID001062,Top 10 Gaming Moments,CH010,JP,C10,2026-07-06,2026-04-15,12,132728,7929,1129,12
TR001063,VID001063,2026 Global Music Festival Highlights,CH004,TW,C03,2026-07-06,2026-04-10,13,523122,53211,2563,13
TR001064,VID001064,Best Travel Destinations 2026,CH001,TW,C07,2026-07-06,2026-04-17,14,1414461,59801,5930,13
TR001065,VID001065,K-Pop New Release Performance,CH011,KR,C02,2026-07-06,2026-03-15,15,526841,42634,3053,1
TR001066,VID001066,Amazing Street Food Tour,CH009,US,C06,2026-07-06,2026-06-28,16,183821,9198,935,6
TR001067,VID001067,Behind the Scenes: Movie Production,CH001,US,C07,2026-07-06,2026-06-16,17,460164,9546,3802,9
TR001068,VID001068,K-Pop New Release Performance,CH003,US,C04,2026-07-06,2026-04-11,18,1781860,116949,14334,10
TR001069,VID001069,Amazing Street Food Tour,CH006,JP,C08,2026-07-06,2026-03-14,19,261879,9799,2698,8
TR001070,VID001070,Amazing Street Food Tour,CH002,TW,C01,2026-07-06,2026-06-21,20,758286,52101,10478,2
TR001071,VID001071,Funny Moments You Can't Miss,CH003,CA,C04,2026-07-06,2026-05-29,21,150509,17555,2071,2
TR001072,VID001072,Behind the Scenes: Movie Production,CH010,US,C10,2026-07-06,2026-06-10,22,645054,44520,3418,7
TR001073,VID001073,Breaking News: Global Update,CH004,JP,C03,2026-07-06,2026-05-06,23,1282331,77390,7820,13
TR001074,VID001074,Funny Moments You Can't Miss,CH003,US,C04,2026-07-06,2026-04-27,24,329077,16235,3160,8
TR001075,VID001075,Top 10 Gaming Moments,CH011,US,C02,2026-07-06,2026-06-10,25,693473,69714,2698,7
TR001076,VID001076,Breaking News: Global Update,CH009,US,C06,2026-07-06,2026-05-01,26,318017,24073,4576,9
TR001077,VID001077,Championship Final Highlights,CH005,TW,C02,2026-07-06,2026-03-30,27,360308,12700,1178,10
TR001078,VID001078,Top 10 Gaming Moments,CH012,US,C01,2026-07-06,2026-03-23,28,1353967,21699,2151,3
TR001079,VID001079,The Ultimate Tech Review 2026,CH010,JP,C10,2026-07-06,2026-04-22,29,415975,35038,3288,4
TR001080,VID001080,Behind the Scenes: Movie Production,CH002,TW,C01,2026-07-06,2026-05-13,30,1512160,40407,3286,2
TR001081,VID001081,New Science Discovery Explained,CH009,TW,C06,2026-07-07,2026-06-18,1,629043,59821,7294,1
TR001082,VID001082,Amazing Street Food Tour,CH004,JP,C03,2026-07-07,2026-06-23,2,1178796,123073,8846,12
TR001083,VID001083,K-Pop New Release Performance,CH005,JP,C02,2026-07-07,2026-06-17,3,220220,7297,1321,12
TR001084,VID001084,K-Pop New Release Performance,CH008,CA,C05,2026-07-07,2026-05-21,4,170407,17088,2225,5
TR001085,VID001085,Behind the Scenes: Movie Production,CH004,US,C03,2026-07-07,2026-04-21,5,137790,6143,1511,6
TR001086,VID001086,Breaking News: Global Update,CH010,JP,C10,2026-07-07,2026-05-29,6,2078277,124378,4919,1
TR001087,VID001087,Top 10 Gaming Moments,CH010,US,C10,2026-07-07,2026-03-12,7,1748566,82345,15908,1
TR001088,VID001088,The Ultimate Tech Review 2026,CH001,JP,C07,2026-07-07,2026-05-06,8,236417,9222,3143,1
TR001089,VID001089,K-Pop New Release Performance,CH011,US,C02,2026-07-07,2026-06-25,9,597462,34911,2835,1
TR001090,VID001090,The Ultimate Tech Review 2026,CH003,GB,C04,2026-07-07,2026-06-04,10,1008757,117763,14152,12
TR001091,VID001091,New Science Discovery Explained,CH007,AU,C09,2026-07-07,2026-04-04,11,1807092,116441,6116,14
TR001092,VID001092,Funny Moments You Can't Miss,CH008,US,C05,2026-07-07,2026-03-11,12,132112,6039,386,4
TR001093,VID001093,Funny Moments You Can't Miss,CH006,JP,C08,2026-07-07,2026-05-11,13,490882,44531,2755,2
TR001094,VID001094,New Science Discovery Explained,CH009,TW,C06,2026-07-07,2026-07-02,14,3473179,208710,25441,13
TR001095,VID001095,Funny Moments You Can't Miss,CH004,JP,C03,2026-07-07,2026-06-22,15,1670283,53050,22542,2
TR001096,VID001096,Funny Moments You Can't Miss,CH003,GB,C04,2026-07-07,2026-05-19,16,156947,15881,616,11
TR001097,VID001097,Amazing Street Food Tour,CH011,KR,C02,2026-07-07,2026-07-02,17,222960,12165,1836,7
TR001098,VID001098,Funny Moments You Can't Miss,CH012,TW,C01,2026-07-07,2026-06-17,18,1504440,61856,1090,7
TR001099,VID001099,Breaking News: Global Update,CH010,US,C10,2026-07-07,2026-06-14,19,1354079,54625,2219,4
TR001100,VID001100,Funny Moments You Can't Miss,CH001,JP,C07,2026-07-07,2026-03-29,20,448221,45164,6460,13
TR001101,VID001101,Breaking News: Global Update,CH008,US,C05,2026-07-07,2026-03-20,21,528049,42123,286,9
TR001102,VID001102,K-Pop New Release Performance,CH010,US,C10,2026-07-07,2026-06-17,22,320558,26219,2271,12
TR001103,VID001103,The Ultimate Tech Review 2026,CH002,KR,C01,2026-07-07,2026-03-21,23,806765,54945,613,14
TR001104,VID001104,2026 Global Music Festival Highlights,CH009,TW,C06,2026-07-07,2026-03-13,24,94101,9167,1132,9
TR001105,VID001105,2026 Global Music Festival Highlights,CH011,KR,C02,2026-07-07,2026-07-02,25,324855,14177,2345,2
TR001106,VID001106,AI Technology Explained,CH001,JP,C07,2026-07-07,2026-05-10,26,66855,4232,48,14
TR001107,VID001107,Best Travel Destinations 2026,CH008,US,C05,2026-07-07,2026-05-13,27,147850,5979,2055,1
TR001108,VID001108,Behind the Scenes: Movie Production,CH008,CA,C05,2026-07-07,2026-06-14,28,90351,7267,142,13
TR001109,VID001109,Top 10 Gaming Moments,CH001,US,C07,2026-07-07,2026-04-02,29,537352,8568,2277,13
TR001110,VID001110,K-Pop New Release Performance,CH012,TW,C01,2026-07-07,2026-06-18,30,1231661,20849,12295,6
TR001111,VID001111,The Ultimate Tech Review 2026,CH010,JP,C10,2026-07-08,2026-06-11,1,208175,10920,1892,6
TR001112,VID001112,AI Technology Explained,CH007,US,C09,2026-07-08,2026-04-29,2,648653,10354,2218,7
TR001113,VID001113,Best Travel Destinations 2026,CH010,US,C10,2026-07-08,2026-06-18,3,381895,32358,3114,12
TR001114,VID001114,Top 10 Gaming Moments,CH005,JP,C02,2026-07-08,2026-05-02,4,61465,3555,201,5
TR001115,VID001115,New Science Discovery Explained,CH008,CA,C05,2026-07-08,2026-05-01,5,229215,22039,1749,8
TR001116,VID001116,2026 Global Music Festival Highlights,CH003,GB,C04,2026-07-08,2026-04-09,6,622682,40853,947,9
TR001117,VID001117,New Science Discovery Explained,CH002,JP,C01,2026-07-08,2026-04-17,7,321134,27452,915,10
TR001118,VID001118,Behind the Scenes: Movie Production,CH011,KR,C02,2026-07-08,2026-03-21,8,74652,6028,761,3
TR001119,VID001119,Championship Final Highlights,CH003,US,C04,2026-07-08,2026-06-17,9,210978,23846,2307,6
TR001120,VID001120,Amazing Street Food Tour,CH005,KR,C02,2026-07-08,2026-06-06,10,1050550,100692,2108,6
TR001121,VID001121,Top 10 Gaming Moments,CH002,JP,C01,2026-07-08,2026-04-21,11,59294,5440,277,2
TR001122,VID001122,Funny Moments You Can't Miss,CH006,JP,C08,2026-07-08,2026-04-17,12,486211,39416,5173,11
TR001123,VID001123,Breaking News: Global Update,CH005,JP,C02,2026-07-08,2026-04-29,13,195555,21515,2416,3
TR001124,VID001124,Championship Final Highlights,CH005,JP,C02,2026-07-08,2026-04-16,14,1125326,28807,16258,2
TR001125,VID001125,Behind the Scenes: Movie Production,CH012,TW,C01,2026-07-08,2026-06-09,15,271676,26327,3173,9
TR001126,VID001126,Behind the Scenes: Movie Production,CH003,CA,C04,2026-07-08,2026-07-06,16,105213,5775,818,8
TR001127,VID001127,Top 10 Gaming Moments,CH003,CA,C04,2026-07-08,2026-04-10,17,981183,98143,13104,9
TR001128,VID001128,Championship Final Highlights,CH005,JP,C02,2026-07-08,2026-06-23,18,980809,110739,13962,10
TR001129,VID001129,Behind the Scenes: Movie Production,CH007,AU,C09,2026-07-08,2026-03-28,19,248549,14340,1505,7
TR001130,VID001130,New Science Discovery Explained,CH008,CA,C05,2026-07-08,2026-06-15,20,211512,9107,1667,9
TR001131,VID001131,AI Technology Explained,CH004,US,C03,2026-07-08,2026-04-24,21,454326,53249,3117,13
TR001132,VID001132,Top 10 Gaming Moments,CH010,US,C10,2026-07-08,2026-04-07,22,338746,39655,4390,1
TR001133,VID001133,AI Technology Explained,CH008,CA,C05,2026-07-08,2026-05-26,23,431277,8555,3616,12
TR001134,VID001134,The Ultimate Tech Review 2026,CH009,TW,C06,2026-07-08,2026-03-12,24,356055,37821,3595,8
TR001135,VID001135,Funny Moments You Can't Miss,CH007,AU,C09,2026-07-08,2026-06-14,25,1042088,33456,12796,1
TR001136,VID001136,2026 Global Music Festival Highlights,CH011,JP,C02,2026-07-08,2026-03-20,26,658716,72402,3392,4
TR001137,VID001137,New Science Discovery Explained,CH008,US,C05,2026-07-08,2026-04-09,27,286681,12015,934,6
TR001138,VID001138,The Ultimate Tech Review 2026,CH006,JP,C08,2026-07-08,2026-06-07,28,2476000,57743,8112,4
TR001139,VID001139,The Ultimate Tech Review 2026,CH010,JP,C10,2026-07-08,2026-05-11,29,489799,8552,3300,1
TR001140,VID001140,Funny Moments You Can't Miss,CH005,KR,C02,2026-07-08,2026-07-07,30,617484,73618,6209,10
TR001141,VID001141,Championship Final Highlights,CH011,KR,C02,2026-07-09,2026-03-30,1,451539,32606,2081,1
TR001142,VID001142,Funny Moments You Can't Miss,CH012,US,C01,2026-07-09,2026-04-12,2,102163,2369,208,1
TR001143,VID001143,Championship Final Highlights,CH010,US,C10,2026-07-09,2026-07-06,3,422838,22508,4131,1
TR001144,VID001144,AI Technology Explained,CH012,TW,C01,2026-07-09,2026-06-03,4,128913,6989,1316,4
TR001145,VID001145,2026 Global Music Festival Highlights,CH002,JP,C01,2026-07-09,2026-05-27,5,1163035,21257,16886,11
TR001146,VID001146,The Ultimate Tech Review 2026,CH007,AU,C09,2026-07-09,2026-06-15,6,224957,26743,240,1
TR001147,VID001147,Breaking News: Global Update,CH008,CA,C05,2026-07-09,2026-04-27,7,543114,35654,5806,11
TR001148,VID001148,Funny Moments You Can't Miss,CH006,JP,C08,2026-07-09,2026-05-09,8,87257,8071,282,11
TR001149,VID001149,Best Travel Destinations 2026,CH003,US,C04,2026-07-09,2026-05-09,9,128986,2609,566,9
TR001150,VID001150,K-Pop New Release Performance,CH011,JP,C02,2026-07-09,2026-05-16,10,223129,11542,1486,14
TR001151,VID001151,2026 Global Music Festival Highlights,CH003,US,C04,2026-07-09,2026-03-29,11,2816636,320440,14858,3
TR001152,VID001152,2026 Global Music Festival Highlights,CH004,JP,C03,2026-07-09,2026-06-13,12,340543,7825,3522,13
TR001153,VID001153,Amazing Street Food Tour,CH010,US,C10,2026-07-09,2026-03-12,13,646180,40485,5388,2
TR001154,VID001154,K-Pop New Release Performance,CH001,JP,C07,2026-07-09,2026-04-15,14,886802,59230,7890,2
TR001155,VID001155,Breaking News: Global Update,CH010,US,C10,2026-07-09,2026-04-28,15,550710,15255,903,14
TR001156,VID001156,New Science Discovery Explained,CH004,JP,C03,2026-07-09,2026-06-20,16,190646,16540,1985,8
TR001157,VID001157,K-Pop New Release Performance,CH006,JP,C08,2026-07-09,2026-05-09,17,2769568,136176,5189,1
TR001158,VID001158,AI Technology Explained,CH007,GB,C09,2026-07-09,2026-05-22,18,804839,80546,6664,5
TR001159,VID001159,AI Technology Explained,CH011,US,C02,2026-07-09,2026-04-19,19,605397,24966,878,7
TR001160,VID001160,Breaking News: Global Update,CH006,JP,C08,2026-07-09,2026-05-01,20,861159,65821,6838,10
TR001161,VID001161,Amazing Street Food Tour,CH008,US,C05,2026-07-09,2026-05-13,21,103095,6381,431,3
TR001162,VID001162,AI Technology Explained,CH005,TW,C02,2026-07-09,2026-05-27,22,2858605,134354,8965,10
TR001163,VID001163,2026 Global Music Festival Highlights,CH008,US,C05,2026-07-09,2026-05-01,23,752745,23027,6426,12
TR001164,VID001164,2026 Global Music Festival Highlights,CH003,GB,C04,2026-07-09,2026-05-23,24,149823,16214,1602,3
TR001165,VID001165,Funny Moments You Can't Miss,CH005,TW,C02,2026-07-09,2026-04-05,25,647611,45104,8407,1
TR001166,VID001166,The Ultimate Tech Review 2026,CH004,JP,C03,2026-07-09,2026-04-07,26,629601,51704,1000,11
TR001167,VID001167,K-Pop New Release Performance,CH001,JP,C07,2026-07-09,2026-05-22,27,720784,30188,7162,5
TR001168,VID001168,Best Travel Destinations 2026,CH010,JP,C10,2026-07-09,2026-04-01,28,2590865,223028,19975,12
TR001169,VID001169,Funny Moments You Can't Miss,CH003,US,C04,2026-07-09,2026-03-15,29,211635,13828,1232,11
TR001170,VID001170,Breaking News: Global Update,CH012,US,C01,2026-07-09,2026-04-23,30,192108,20399,2420,6
TR001171,VID001171,Behind the Scenes: Movie Production,CH007,US,C09,2026-07-10,2026-06-07,1,459338,26097,3541,8
